CF_ITEMID,CF_ITEMNAME,CF_QUANTITY,CF_UNITNAME,CF_ITEMPRICELEVEL_PRICE,CF_SYSITEMGROUPL1ID,CF_SYSITEMGROUPL2ID,CF_SYSITEMGROUPL3ID,CF_SYSITEMGROUPL4ID,CF_SYSITEMGROUPL5ID,CF_ITEMGROUPL1_GROUPNAME,CF_ITEMGROUPL2_GROUPNAME,CF_ITEMGROUPL3_GROUPNAME,CF_ITEMGROUPL4_GROUPNAME,CF_ITEMGROUPL5_GROUPNAME,CF_ITEMGROUPL1_ORDINARY,CF_ITEMGROUPL2_ORDINARY,CF_ITEMGROUPL3_ORDINARY,CF_ITEMGROUPL4_ORDINARY,CF_ITEMGROUPL5_ORDINARY,CF_COMPANY,CF_BRANCHNAME
221-GDB7786,"TRW ผ้าเบรก (F) HONDA JAZZ 1.5 13 (GK3), NEW CITY 10-14, CITY CNG 12",3,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7822,"TRW ผ้าเบรก (R) NISSAN TEANA J32 08, SYLPHY 1.6, 1.8 13",2,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7836,"TRW ผ้าเบรก (F) MAZDA 2, FORD FIESTA",3,ชุด,1600,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7849,"TRW ผ้าเบรก (F) CHEVROLET SONIC 1.4 13, SPIN 1.5 13",2,ชุด,1600,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7869,"TRW ผ้าเบรก (F) FORD RANGER T6 2.2D, 3.2D 2WD, 4WD, MAZDA BT50 PRO 12",3,ชุด,1900,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7876,TRW ผ้าเบรก (F) NISSAN TEANA J32 08,2,ชุด,1900,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7886,"TRW ผ้าเบรก (F) NISSAN SYLPHY 1.6, 1.8 13",2,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7901,"TRW ผ้าเบรก (F) HONDA NEW ACCORD 2.0, 2.4 13",2,ชุด,1900,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7902DT,"TRW ผ้าเบรก (F) TOYOTA VIOS 1.5 รุ่น S 07-12, NEW VIOS 1.5 13, YARIS 1.5 TYPE-S 06-12, 13",3,ชุด,1900,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7915,TRW ผ้าเบรก (R) HONDA HRV 1.8 16-,2,ใบ,1800,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB797,"TRW ผ้าเบรก (F) TOYOTA HILUX LN106, LN105 4WD 90-on, 4 RUNNER, SPORT RIDER",2,ชุด,1600,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB798,TRW ผ้าเบรก (F) TOYOTA CORONA ST171,4,ชุด,1600,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB7996,TRW ผ้าเบรก (F) TOYOTA REVO 2WD 15,3,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB8038,TRW ผ้าเบรก (F) HONDA BR-V 1.5 16,2,ชุด,1900,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB870,"TRW ผ้าเบรก (F) ISUZU TFR 2.5 Di, 3.8 Di, 3.0 SLX 92-02, TFR RODEO 4WD 92-02, CAMEO 2WD 92-02",9,ชุด,1600,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB894,"TRW ผ้าเบรก (F) HONDA ACCORD, CRV/ 94-97, CRV 94",4,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB977,"TRW ผ้าเบรก (F) FORD MAGNUM B2000-2500, MAZDA THUNDER 85-97",4,ชุด,1500,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB995,"TRW ผ้าเบรก (F) HONDA ACCORD 98 3.0, ODYSSEY 95, PRELUDE",2,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
221-GDB996,TRW ผ้าเบรก (F) HONDA ACCORD ตาเพชร 90-94,4,ชุด,1700,5,19,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),221-ผ้าเบรก TRW,,,,6,6,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS6210,"TRW ก้ามเบรก HONDA CIVIC 88-96, CITY 97 01",3,ชุด,1300,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7333,"TRW ก้ามเบรก TOYOTA HILUX VIGO, SMART, CHAMP 2WD",12,ชุด,1900,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7800,TRW ก้ามเบรก MAZDA BT-50 2.2L 2WD,4,ชุด,1500,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7805,"TRW ก้ามเบรก ISUZU Dragon Eyes 2800 cc., TFR Rodeo Turbo 4WD",5,ชุด,1600,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7808,TRW ก้ามเบรก NISSAN SUNNY NEO 00,1,ชุด,1200,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7809,"TRW ก้ามเบรก ISUZU D-MAX 4WD, GOLD SERIES, MU7, ALL NEW D-MAX 2WD",11,ชุด,1600,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7811,"TRW ก้ามเบรก TOYOTA HILUX VIGO, SMART, CHAMP, FORTUNER 4WD",0,ชุด,1900,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7812,TRW ก้ามเบรก TOYOTA AVANZA 1.3 04-on,2,ชุด,1300,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7834,"TRW ก้ามเบรก HONDA JAZZ, CITY 1.5 03 08",3,ชุด,1300,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7835,"TRW ก้ามเบรก TOYOTA COMMUTER(KDH222), VENTURY",1,ชุด,1500,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7839,"TRW ก้ามเบรก TOYOTA HILUX VIGO, SMART, CHAMP, FORTUNER 4WD (WITH HOOK)",3,ชุด,2000,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7840,"TRW ก้ามเบรก NISSAN TIDA 1.6, 1.8",1,ชุด,1200,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7843,TRW ก้ามเบรก NISSAN NAVARA 2.5D,4,ชุด,2100,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7846,"TRW ก้ามเบรก MITSUBISHI TRITON 4WD, TRITON PLUS, PAJERO SPORT",4,ชุด,1900,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7848,TRW ก้ามเบรก HONDA CITY 1.5 02-07,0,ชุด,1300,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7874,"TRW ก้ามเบรก MAZDA 2 1.5, FORD FIESTA 1.6",3,ชุด,1500,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
222-GS7876,TRW ก้ามเบรก NISSAN MARCH 1.2 07 13,3,ชุด,1400,5,20,,,,อะไหล่ หมวด 200 (ช่วงล่าง เบรก โช๊ค),222-ก้ามเบรก TRW,,,,6,7,,,,บริษัท เอเซียไทร์ (ประเทศไทย) จำกัด,สำนักงานใหญ่
